,site_id,lag_m,gamma,var_type,direction,geological_unit,measurement_method,data_source,ISO 3166
151,Almonte-Marismas_groundwater_system,1853.654956197147,0.18041008487949628,permeability,x,1/1,nan,10.3390/w11010039,ESP
152,Almonte-Marismas_groundwater_system,1891.8218946110164,0.1534160633179722,permeability,x,1/1,nan,10.3390/w11010039,ESP
153,Almonte-Marismas_groundwater_system,1927.8078651155233,0.14510741441710664,permeability,x,1/1,nan,10.3390/w11010039,ESP
154,Almonte-Marismas_groundwater_system,1947.373663763952,0.1755549846825451,permeability,x,1/1,nan,10.3390/w11010039,ESP
155,Almonte-Marismas_groundwater_system,2004.7446537451306,0.1710500976018091,permeability,x,1/1,nan,10.3390/w11010039,ESP
156,Almonte-Marismas_groundwater_system,2085.1521172689663,0.2066809617928675,permeability,x,1/1,nan,10.3390/w11010039,ESP
157,Almonte-Marismas_groundwater_system,2121.4316796074263,0.13816466657229787,permeability,x,1/1,nan,10.3390/w11010039,ESP
158,Almonte-Marismas_groundwater_system,2146.0514519689,0.14646632519140265,permeability,x,1/1,nan,10.3390/w11010039,ESP
159,Almonte-Marismas_groundwater_system,2176.668886081125,0.1533832089936965,permeability,x,1/1,nan,10.3390/w11010039,ESP
160,Almonte-Marismas_groundwater_system,2222.3591152400368,0.15856825048975662,permeability,x,1/1,nan,10.3390/w11010039,ESP
161,Almonte-Marismas_groundwater_system,2241.1699634583015,0.1724069112915769,permeability,x,1/1,nan,10.3390/w11010039,ESP
162,Almonte-Marismas_groundwater_system,2297.3770715263104,0.14229662212109614,permeability,x,1/1,nan,10.3390/w11010039,ESP
163,Almonte-Marismas_groundwater_system,2334.8729428911456,0.16720579214746698,permeability,x,1/1,nan,10.3390/w11010039,ESP
164,Almonte-Marismas_groundwater_system,2377.517156772797,0.1720451642104564,permeability,x,1/1,nan,10.3390/w11010039,ESP
165,Almonte-Marismas_groundwater_system,2429.834173040929,0.1896861887760541,permeability,x,1/1,nan,10.3390/w11010039,ESP
166,Almonte-Marismas_groundwater_system,2484.0962352090005,0.18345155647361253,permeability,x,1/1,nan,10.3390/w11010039,ESP
167,Almonte-Marismas_groundwater_system,2532.392091894244,0.17929373688229938,permeability,x,1/1,nan,10.3390/w11010039,ESP
168,Almonte-Marismas_groundwater_system,2588.819393837717,0.1540277129720406,permeability,x,1/1,nan,10.3390/w11010039,ESP
169,Almonte-Marismas_groundwater_system,2638.81388899083,0.1872399396738684,permeability,x,1/1,nan,10.3390/w11010039,ESP
170,Almonte-Marismas_groundwater_system,2658.253862567565,0.2149193583620372,permeability,x,1/1,nan,10.3390/w11010039,ESP
171,Almonte-Marismas_groundwater_system,2709.370297943284,0.13948093662785313,permeability,x,1/1,nan,10.3390/w11010039,ESP
172,Almonte-Marismas_groundwater_system,2740.1135571272034,0.1491659720074167,permeability,x,1/1,nan,10.3390/w11010039,ESP
173,Almonte-Marismas_groundwater_system,2768.377013856485,0.17096202005162325,permeability,x,1/1,nan,10.3390/w11010039,ESP
174,Almonte-Marismas_groundwater_system,2806.622592940165,0.1456980932258927,permeability,x,1/1,nan,10.3390/w11010039,ESP
175,Almonte-Marismas_groundwater_system,2886.731221918726,0.17475459742093552,permeability,x,1/1,nan,10.3390/w11010039,ESP
176,Almonte-Marismas_groundwater_system,2953.4919078750763,0.17682302179395096,permeability,x,1/1,nan,10.3390/w11010039,ESP
177,Almonte-Marismas_groundwater_system,2994.972239843557,0.15605699176719565,permeability,x,1/1,nan,10.3390/w11010039,ESP
178,Almonte-Marismas_groundwater_system,3050.5554652644155,0.17888795102608596,permeability,x,1/1,nan,10.3390/w11010039,ESP
179,Almonte-Marismas_groundwater_system,3092.413272447979,0.16642637573113978,permeability,x,1/1,nan,10.3390/w11010039,ESP
180,Almonte-Marismas_groundwater_system,3122.3701249338105,0.1588104637527677,permeability,x,1/1,nan,10.3390/w11010039,ESP
181,Almonte-Marismas_groundwater_system,3159.331239743946,0.17195498957574232,permeability,x,1/1,nan,10.3390/w11010039,ESP
182,Almonte-Marismas_groundwater_system,3196.229442018233,0.18371543961008208,permeability,x,1/1,nan,10.3390/w11010039,ESP
183,Almonte-Marismas_groundwater_system,3227.318720149313,0.2010128918271373,permeability,x,1/1,nan,10.3390/w11010039,ESP
184,Almonte-Marismas_groundwater_system,10.234967100978807,0.03084182256126012,permeability,z,1/1,nan,10.3390/w11010039,ESP
185,Almonte-Marismas_groundwater_system,18.45790887193698,0.05414992589270848,permeability,z,1/1,nan,10.3390/w11010039,ESP
186,Almonte-Marismas_groundwater_system,29.771841867075096,0.06930573255758363,permeability,z,1/1,nan,10.3390/w11010039,ESP
187,Almonte-Marismas_groundwater_system,38.53315373924457,0.08338529361819992,permeability,z,1/1,nan,10.3390/w11010039,ESP
188,Almonte-Marismas_groundwater_system,48.74314363295541,0.08714753698357773,permeability,z,1/1,nan,10.3390/w11010039,ESP
189,Almonte-Marismas_groundwater_system,58.95164973217509,0.08928156319398306,permeability,z,1/1,nan,10.3390/w11010039,ESP
190,Almonte-Marismas_groundwater_system,68.06214790793221,0.08653489472478088,permeability,z,1/1,nan,10.3390/w11010039,ESP
191,Almonte-Marismas_groundwater_system,77.35762579692128,0.08677263157547653,permeability,z,1/1,nan,10.3390/w11010039,ESP
192,Almonte-Marismas_groundwater_system,99.04822826694449,0.08859374201430048,permeability,z,1/1,nan,10.3390/w11010039,ESP
193,Almonte-Marismas_groundwater_system,107.79618598869348,0.08801934868016484,permeability,z,1/1,nan,10.3390/w11010039,ESP
194,Almonte-Marismas_groundwater_system,118.18522041767166,0.08825312874555069,permeability,z,1/1,nan,10.3390/w11010039,ESP
195,Almonte-Marismas_groundwater_system,128.39125352607272,0.08767345969766865,permeability,z,1/1,nan,10.3390/w11010039,ESP
196,Almonte-Marismas_groundwater_system,138.05223945805227,0.08899535572324269,permeability,z,1/1,nan,10.3390/w11010039,ESP
