,x,y,z,Hydraulic_conductivity_m/d
6551,1843.2,3936.0,474.6,5e-05
6552,1852.8,3956.5,474.6,5e-05
6553,1862.4,3977.0,474.6,1e-24
6554,1872.0,3997.5,474.6,5e-05
6555,1881.6,4018.0,474.6,5e-05
6556,1891.2,4038.5,474.6,5e-05
6557,1900.8,4059.0,474.6,5e-05
6558,1910.4,4079.5,474.6,5e-05
6559,1920.0,4100.0,474.6,5e-05
6560,1929.6,4120.5,474.6,5e-05
6561,1939.2,4141.0,474.6,5e-05
6562,1948.8,4161.5,474.6,5e-05
6563,1958.4,4182.0,474.6,5e-05
6564,1968.0,4202.5,474.6,1e-05
6565,1977.6,4223.0,474.6,1e-05
6566,1987.2,4243.5,474.6,1e-05
6567,1996.8,4264.0,474.6,1e-05
6568,2006.4,4284.5,474.6,5e-05
6569,2016.0,4305.0,474.6,5e-05
6570,2025.6,4325.5,474.6,5e-05
6571,2035.2,4346.0,474.6,5e-05
6572,2044.8,4366.5,474.6,5e-05
6573,2054.4,4387.0,474.6,5e-05
6574,2064.0,4407.5,474.6,0.0025
6575,2073.6,4428.0,474.6,0.0025
6576,2083.2,4448.5,474.6,0.0025
6577,2092.8,4469.0,474.6,0.0025
6578,2102.4,4489.5,474.6,0.0025
6579,2112.0,4510.0,474.6,0.0025
6580,2121.6,4530.5,474.6,0.0025
6581,2131.2,4551.0,474.6,0.0025
6582,2140.8,4571.5,474.6,0.0025
6583,2150.4,4592.0,474.6,0.0025
6584,2160.0,4612.5,474.6,0.0025
6585,2169.6,4633.0,474.6,0.0025
6586,2179.2,4653.5,474.6,0.0025
6587,2188.8,4674.0,474.6,0.0025
6588,2198.4,4694.5,474.6,0.0025
6589,2208.0,4715.0,474.6,0.0025
6590,2217.6,4735.5,474.6,0.0025
6591,2227.2,4756.0,474.6,0.0025
6592,2236.8,4776.5,474.6,0.0025
6593,2246.4,4797.0,474.6,0.0025
6594,2256.0,4817.5,474.6,0.0025
6595,2265.6,4838.0,474.6,0.0025
6596,2275.2,4858.5,474.6,0.0025
6597,2284.8,4879.0,474.6,0.0025
6598,2294.4,4899.5,474.6,0.0025
6599,2304.0,4920.0,474.6,0.0025
6600,2313.6,4940.5,474.6,0.0025
6601,2323.2,4961.0,474.6,0.0025
6602,2332.8,4981.5,474.6,0.0025
6603,2342.4,5002.0,474.6,0.0025
6604,2352.0,5022.5,474.6,0.0025
6605,2361.6,5043.0,474.6,0.0025
6606,2371.2,5063.5,474.6,0.0025
6607,2380.8,5084.0,474.6,0.0025
6608,2390.4,5104.5,474.6,0.0025
6609,2400.0,5125.0,474.6,0.0025
6610,2409.6,5145.5,474.6,0.0025
6611,2419.2,5166.0,474.6,0.0025
6612,2428.8,5186.5,474.6,0.0025
6613,2438.4,5207.0,474.6,0.0025
6614,2448.0,5227.5,474.6,0.0025
6615,2457.6,5248.0,474.6,0.0025
6616,2467.2,5268.5,474.6,0.0025
6617,2476.8,5289.0,474.6,0.0025
6618,2486.4,5309.5,474.6,0.0025
6619,2496.0,5330.0,474.6,0.0025
6620,2505.6,5350.5,474.6,0.0025
6621,2515.2,5371.0,474.6,0.0025
6622,2524.8,5391.5,474.6,0.0025
6623,2534.4,5412.0,474.6,0.0025
6624,2544.0,5432.5,474.6,0.0025
6625,2553.6,5453.0,474.6,0.0025
6626,2563.2,5473.5,474.6,0.0025
6627,2572.8,5494.0,474.6,0.0025
6628,2582.4,5514.5,474.6,0.0025
6629,2592.0,5535.0,474.6,0.0025
6630,2601.6,5555.5,474.6,0.0025
6631,2611.2,5576.0,474.6,0.0025
6632,2620.8,5596.5,474.6,0.0025
6633,2630.4,5617.0,474.6,0.0025
6634,2640.0,5637.5,474.6,0.0025
6635,2649.6,5658.0,474.6,0.0025
6636,2659.2,5678.5,474.6,0.0025
6637,2668.8,5699.0,474.6,0.0025
6638,2678.4,5719.5,474.6,0.0025
6639,2688.0,5740.0,474.6,0.0025
6640,2697.6,5760.5,474.6,0.0025
6641,2707.2,5781.0,474.6,0.0025
6642,2716.8,5801.5,474.6,0.0025
6643,2726.4,5822.0,474.6,0.0025
6644,2736.0,5842.5,474.6,0.0025
6645,2745.6,5863.0,474.6,0.0025
6646,2755.2,5883.5,474.6,0.0025
6647,2764.8,5904.0,474.6,0.0025
6648,2774.4,5924.5,474.6,0.0025
6649,2784.0,5945.0,474.6,0.0025
6650,2793.6,5965.5,474.6,0.0025
6651,2803.2,5986.0,474.6,0.0025
6652,2812.8,6006.5,474.6,0.0025
6653,2822.4,6027.0,474.6,0.0025
6654,2832.0,6047.5,474.6,0.0025
6655,2841.6,6068.0,474.6,0.0025
6656,2851.2,6088.5,474.6,0.0025
6657,2860.8,6109.0,474.6,0.0025
6658,2870.4,6129.5,474.6,0.0025
6659,2880.0,6150.0,474.6,0.0025
6660,2889.6,6170.5,474.6,0.0025
6661,2899.2,6191.0,474.6,0.0025
6662,2908.8,6211.5,474.6,0.0025
6663,2918.4,6232.0,474.6,0.0025
6664,2928.0,6252.5,474.6,0.0025
6665,2937.6,6273.0,474.6,0.0025
6666,2947.2,6293.5,474.6,0.0025
6667,2956.8,6314.0,474.6,0.0025
6668,2966.4,6334.5,474.6,0.0025
6669,2976.0,6355.0,474.6,0.0025
6670,2985.6,6375.5,474.6,0.0025
6671,2995.2,6396.0,474.6,0.0025
6672,3004.8,6416.5,474.6,0.0025
6673,3014.4,6437.0,474.6,0.0025
6674,3024.0,6457.5,474.6,0.0025
6675,3033.6,6478.0,474.6,0.0025
6676,3043.2,6498.5,474.6,0.0025
6677,3052.8,6519.0,474.6,0.0025
6678,9.6,20.5,497.2,0.001
6679,19.2,41.0,497.2,0.001
6680,28.8,61.5,497.2,0.001
6681,38.4,82.0,497.2,0.001
6682,48.0,102.5,497.2,0.001
6683,57.6,123.0,497.2,0.001
6684,67.2,143.5,497.2,0.001
6685,76.8,164.0,497.2,0.001
6686,86.4,184.5,497.2,0.001
6687,96.0,205.0,497.2,0.001
6688,105.6,225.5,497.2,0.001
6689,115.2,246.0,497.2,0.001
6690,124.8,266.5,497.2,0.001
6691,134.4,287.0,497.2,0.001
6692,144.0,307.5,497.2,0.001
6693,153.6,328.0,497.2,0.001
6694,163.2,348.5,497.2,0.001
6695,172.8,369.0,497.2,0.001
6696,182.4,389.5,497.2,0.001
6697,192.0,410.0,497.2,0.001
6698,201.6,430.5,497.2,0.001
6699,211.2,451.0,497.2,0.001
6700,220.8,471.5,497.2,0.001
6701,230.4,492.0,497.2,0.001
6702,240.0,512.5,497.2,0.001
6703,249.6,533.0,497.2,1e-24
6704,259.2,553.5,497.2,0.001
6705,268.8,574.0,497.2,0.001
6706,278.4,594.5,497.2,0.001
6707,288.0,615.0,497.2,1e-24
6708,297.6,635.5,497.2,0.001
6709,307.2,656.0,497.2,0.001
6710,316.8,676.5,497.2,0.001
6711,326.4,697.0,497.2,0.001
6712,336.0,717.5,497.2,0.001
6713,345.6,738.0,497.2,0.001
6714,355.2,758.5,497.2,0.001
6715,364.8,779.0,497.2,0.001
6716,374.4,799.5,497.2,1e-05
6717,384.0,820.0,497.2,1e-05
6718,393.6,840.5,497.2,1e-05
6719,403.2,861.0,497.2,1e-05
6720,412.8,881.5,497.2,1e-05
6721,422.4,902.0,497.2,1e-05
6722,432.0,922.5,497.2,0.001
6723,441.6,943.0,497.2,0.001
6724,451.2,963.5,497.2,0.001
6725,460.8,984.0,497.2,0.001
6726,470.4,1004.5,497.2,0.001
6727,480.0,1025.0,497.2,0.001
6728,489.6,1045.5,497.2,0.001
6729,499.2,1066.0,497.2,0.001
6730,508.8,1086.5,497.2,0.001
6731,518.4,1107.0,497.2,0.001
6732,528.0,1127.5,497.2,0.001
6733,537.6,1148.0,497.2,0.001
6734,547.2,1168.5,497.2,0.001
6735,556.8,1189.0,497.2,0.001
6736,566.4,1209.5,497.2,0.001
6737,576.0,1230.0,497.2,0.001
6738,585.6,1250.5,497.2,1e-05
6739,595.2,1271.0,497.2,1e-05
6740,604.8,1291.5,497.2,1e-05
6741,614.4,1312.0,497.2,1e-05
6742,624.0,1332.5,497.2,1e-05
6743,633.6,1353.0,497.2,0.0025
6744,643.2,1373.5,497.2,0.0025
6745,652.8,1394.0,497.2,0.0025
6746,662.4,1414.5,497.2,0.0025
6747,672.0,1435.0,497.2,0.0025
6748,681.6,1455.5,497.2,0.0025
6749,691.2,1476.0,497.2,0.0025
6750,700.8,1496.5,497.2,0.0025
6751,710.4,1517.0,497.2,0.0025
6752,720.0,1537.5,497.2,0.0025
6753,729.6,1558.0,497.2,0.0025
6754,739.2,1578.5,497.2,0.0025
6755,748.8,1599.0,497.2,0.0025
6756,758.4,1619.5,497.2,0.0025
6757,768.0,1640.0,497.2,0.0025
6758,777.6,1660.5,497.2,0.0025
6759,787.2,1681.0,497.2,0.0025
6760,796.8,1701.5,497.2,1e-05
6761,806.4,1722.0,497.2,1e-05
6762,816.0,1742.5,497.2,1e-05
6763,825.6,1763.0,497.2,0.0025
6764,835.2,1783.5,497.2,0.0025
6765,844.8,1804.0,497.2,0.0025
6766,854.4,1824.5,497.2,1e-05
6767,864.0,1845.0,497.2,1e-05
6768,873.6,1865.5,497.2,1e-05
6769,883.2,1886.0,497.2,1e-05
6770,892.8,1906.5,497.2,1e-05
6771,902.4,1927.0,497.2,1e-05
6772,912.0,1947.5,497.2,1e-05
6773,921.6,1968.0,497.2,1e-05
6774,931.2,1988.5,497.2,1e-05
6775,940.8,2009.0,497.2,1e-05
6776,950.4,2029.5,497.2,1e-05
6777,960.0,2050.0,497.2,1e-05
6778,969.6,2070.5,497.2,1e-05
6779,979.2,2091.0,497.2,1e-05
6780,988.8,2111.5,497.2,1e-05
6781,998.4,2132.0,497.2,5e-05
6782,1008.0,2152.5,497.2,5e-05
6783,1017.6,2173.0,497.2,5e-05
6784,1027.2,2193.5,497.2,5e-05
6785,1036.8,2214.0,497.2,5e-05
6786,1046.4,2234.5,497.2,5e-05
6787,1056.0,2255.0,497.2,5e-05
6788,1065.6,2275.5,497.2,5e-05
6789,1075.2,2296.0,497.2,5e-05
6790,1084.8,2316.5,497.2,5e-05
6791,1094.4,2337.0,497.2,5e-05
6792,1104.0,2357.5,497.2,5e-05
6793,1113.6,2378.0,497.2,5e-05
6794,1123.2,2398.5,497.2,5e-05
6795,1132.8,2419.0,497.2,0.0025
6796,1142.4,2439.5,497.2,0.0025
6797,1152.0,2460.0,497.2,0.0025
6798,1161.6,2480.5,497.2,0.0025
6799,1171.2,2501.0,497.2,0.0025
6800,1180.8,2521.5,497.2,0.0025
6801,1190.4,2542.0,497.2,0.0025
6802,1200.0,2562.5,497.2,0.0025
6803,1209.6,2583.0,497.2,0.0025
6804,1219.2,2603.5,497.2,0.0025
6805,1228.8,2624.0,497.2,0.0025
6806,1238.4,2644.5,497.2,0.0025
6807,1248.0,2665.0,497.2,0.0025
6808,1257.6,2685.5,497.2,0.0025
6809,1267.2,2706.0,497.2,0.0025
6810,1276.8,2726.5,497.2,0.0025
6811,1286.4,2747.0,497.2,5e-05
6812,1296.0,2767.5,497.2,5e-05
6813,1305.6,2788.0,497.2,5e-05
6814,1315.2,2808.5,497.2,5e-05
6815,1324.8,2829.0,497.2,5e-05
6816,1334.4,2849.5,497.2,5e-06
6817,1344.0,2870.0,497.2,5e-06
6818,1353.6,2890.5,497.2,5e-06
6819,1363.2,2911.0,497.2,5e-06
6820,1372.8,2931.5,497.2,5e-06
6821,1382.4,2952.0,497.2,5e-05
6822,1392.0,2972.5,497.2,5e-05
6823,1401.6,2993.0,497.2,5e-05
6824,1411.2,3013.5,497.2,5e-05
6825,1420.8,3034.0,497.2,5e-05
6826,1430.4,3054.5,497.2,5e-05
6827,1440.0,3075.0,497.2,5e-05
6828,1449.6,3095.5,497.2,5e-05
6829,1459.2,3116.0,497.2,5e-05
6830,1468.8,3136.5,497.2,5e-05
6831,1478.4,3157.0,497.2,5e-05
6832,1488.0,3177.5,497.2,5e-05
6833,1497.6,3198.0,497.2,5e-05
6834,1507.2,3218.5,497.2,5e-05
6835,1516.8,3239.0,497.2,5e-05
6836,1526.4,3259.5,497.2,5e-05
6837,1536.0,3280.0,497.2,5e-05
6838,1545.6,3300.5,497.2,5e-05
6839,1555.2,3321.0,497.2,5e-05
6840,1564.8,3341.5,497.2,5e-05
6841,1574.4,3362.0,497.2,5e-05
6842,1584.0,3382.5,497.2,1e-24
6843,1593.6,3403.0,497.2,5e-05
6844,1603.2,3423.5,497.2,5e-05
6845,1612.8,3444.0,497.2,5e-05
6846,1622.4,3464.5,497.2,5e-05
6847,1632.0,3485.0,497.2,5e-05
6848,1641.6,3505.5,497.2,5e-05
6849,1651.2,3526.0,497.2,1e-24
6850,1660.8,3546.5,497.2,5e-05
6851,1670.4,3567.0,497.2,5e-05
6852,1680.0,3587.5,497.2,5e-05
6853,1689.6,3608.0,497.2,5e-05
6854,1699.2,3628.5,497.2,5e-05
6855,1708.8,3649.0,497.2,5e-05
6856,1718.4,3669.5,497.2,5e-05
6857,1728.0,3690.0,497.2,5e-05
6858,1737.6,3710.5,497.2,5e-05
6859,1747.2,3731.0,497.2,5e-05
6860,1756.8,3751.5,497.2,5e-05
6861,1766.4,3772.0,497.2,5e-05
6862,1776.0,3792.5,497.2,5e-05
6863,1785.6,3813.0,497.2,5e-05
6864,1795.2,3833.5,497.2,5e-05
6865,1804.8,3854.0,497.2,5e-05
6866,1814.4,3874.5,497.2,5e-05
6867,1824.0,3895.0,497.2,5e-05
6868,1833.6,3915.5,497.2,5e-05
6869,1843.2,3936.0,497.2,5e-05
6870,1852.8,3956.5,497.2,5e-05
6871,1862.4,3977.0,497.2,5e-05
6872,1872.0,3997.5,497.2,5e-05
6873,1881.6,4018.0,497.2,5e-05
6874,1891.2,4038.5,497.2,5e-05
6875,1900.8,4059.0,497.2,5e-05
6876,1910.4,4079.5,497.2,5e-05
6877,1920.0,4100.0,497.2,5e-05
6878,1929.6,4120.5,497.2,5e-05
6879,1939.2,4141.0,497.2,1e-05
6880,1948.8,4161.5,497.2,1e-05
6881,1958.4,4182.0,497.2,1e-05
6882,1968.0,4202.5,497.2,1e-05
6883,1977.6,4223.0,497.2,1e-05
6884,1987.2,4243.5,497.2,1e-05
6885,1996.8,4264.0,497.2,1e-05
6886,2006.4,4284.5,497.2,1e-05
6887,2016.0,4305.0,497.2,1e-05
6888,2025.6,4325.5,497.2,1e-05
6889,2035.2,4346.0,497.2,1e-05
6890,2044.8,4366.5,497.2,0.0025
6891,2054.4,4387.0,497.2,0.0025
6892,2064.0,4407.5,497.2,0.0025
6893,2073.6,4428.0,497.2,0.0025
6894,2083.2,4448.5,497.2,0.0025
6895,2092.8,4469.0,497.2,0.0025
6896,2102.4,4489.5,497.2,0.0025
6897,2112.0,4510.0,497.2,0.0025
6898,2121.6,4530.5,497.2,0.0025
6899,2131.2,4551.0,497.2,0.0025
6900,2140.8,4571.5,497.2,0.0025
6901,2150.4,4592.0,497.2,0.0025
6902,2160.0,4612.5,497.2,0.0025
6903,2169.6,4633.0,497.2,0.0025
6904,2179.2,4653.5,497.2,0.0025
6905,2188.8,4674.0,497.2,0.0025
6906,2198.4,4694.5,497.2,0.0025
6907,2208.0,4715.0,497.2,0.0025
6908,2217.6,4735.5,497.2,0.0025
6909,2227.2,4756.0,497.2,0.0025
6910,2236.8,4776.5,497.2,0.0025
6911,2246.4,4797.0,497.2,0.0025
6912,2256.0,4817.5,497.2,0.0025
6913,2265.6,4838.0,497.2,0.0025
6914,2275.2,4858.5,497.2,0.0025
6915,2284.8,4879.0,497.2,0.0025
6916,2294.4,4899.5,497.2,0.0025
6917,2304.0,4920.0,497.2,0.0025
6918,2313.6,4940.5,497.2,0.0025
6919,2323.2,4961.0,497.2,0.0025
6920,2332.8,4981.5,497.2,0.0025
6921,2342.4,5002.0,497.2,0.0025
6922,2352.0,5022.5,497.2,0.0025
6923,2361.6,5043.0,497.2,0.0025
6924,2371.2,5063.5,497.2,0.0025
6925,2380.8,5084.0,497.2,5e-05
6926,2390.4,5104.5,497.2,5e-05
6927,2400.0,5125.0,497.2,5e-05
6928,2409.6,5145.5,497.2,5e-05
6929,2419.2,5166.0,497.2,0.0025
6930,2428.8,5186.5,497.2,0.0025
6931,2438.4,5207.0,497.2,0.0025
6932,2448.0,5227.5,497.2,0.0025
6933,2457.6,5248.0,497.2,0.0025
6934,2467.2,5268.5,497.2,0.0025
6935,2476.8,5289.0,497.2,0.0025
6936,2486.4,5309.5,497.2,0.0025
6937,2496.0,5330.0,497.2,0.0025
6938,2505.6,5350.5,497.2,0.0025
6939,2515.2,5371.0,497.2,0.0025
6940,2524.8,5391.5,497.2,0.0025
6941,2534.4,5412.0,497.2,0.0025
6942,2544.0,5432.5,497.2,0.0025
6943,2553.6,5453.0,497.2,0.0025
6944,2563.2,5473.5,497.2,0.0025
6945,2572.8,5494.0,497.2,0.0025
6946,2582.4,5514.5,497.2,0.0025
6947,2592.0,5535.0,497.2,0.0025
6948,2601.6,5555.5,497.2,0.0025
6949,2611.2,5576.0,497.2,0.0025
6950,2620.8,5596.5,497.2,0.0025
6951,2630.4,5617.0,497.2,0.0025
6952,2640.0,5637.5,497.2,0.0025
6953,2649.6,5658.0,497.2,0.0025
6954,2659.2,5678.5,497.2,0.0025
6955,2668.8,5699.0,497.2,0.0025
6956,2678.4,5719.5,497.2,0.0025
6957,2688.0,5740.0,497.2,0.0025
6958,2697.6,5760.5,497.2,0.0025
6959,2707.2,5781.0,497.2,0.0025
6960,2716.8,5801.5,497.2,0.0025
6961,2726.4,5822.0,497.2,0.0025
6962,2736.0,5842.5,497.2,0.0025
6963,2745.6,5863.0,497.2,0.0025
6964,2755.2,5883.5,497.2,0.0025
6965,2764.8,5904.0,497.2,0.0025
6966,2774.4,5924.5,497.2,0.0025
6967,2784.0,5945.0,497.2,0.0025
6968,2793.6,5965.5,497.2,0.0025
6969,2803.2,5986.0,497.2,0.0025
6970,2812.8,6006.5,497.2,0.0025
6971,2822.4,6027.0,497.2,0.0025
6972,2832.0,6047.5,497.2,0.0025
6973,2841.6,6068.0,497.2,0.0025
6974,2851.2,6088.5,497.2,0.0025
6975,2860.8,6109.0,497.2,0.0025
6976,2870.4,6129.5,497.2,0.0025
6977,2880.0,6150.0,497.2,0.0025
6978,2889.6,6170.5,497.2,0.0025
6979,2899.2,6191.0,497.2,0.0025
6980,2908.8,6211.5,497.2,0.0025
6981,2918.4,6232.0,497.2,0.0025
6982,2928.0,6252.5,497.2,0.0025
6983,2937.6,6273.0,497.2,0.0025
6984,2947.2,6293.5,497.2,0.0025
6985,2956.8,6314.0,497.2,0.0025
6986,2966.4,6334.5,497.2,0.0025
6987,2976.0,6355.0,497.2,0.0025
6988,2985.6,6375.5,497.2,0.0025
6989,2995.2,6396.0,497.2,0.0025
6990,3004.8,6416.5,497.2,0.0025
6991,3014.4,6437.0,497.2,0.0025
6992,3024.0,6457.5,497.2,0.0025
6993,3033.6,6478.0,497.2,0.0025
6994,3043.2,6498.5,497.2,0.0025
6995,3052.8,6519.0,497.2,0.0025
6996,9.6,20.5,519.8,0.001
6997,19.2,41.0,519.8,0.001
6998,28.8,61.5,519.8,0.001
6999,38.4,82.0,519.8,0.001
7000,48.0,102.5,519.8,0.001
7001,57.6,123.0,519.8,0.001
7002,67.2,143.5,519.8,0.001
7003,76.8,164.0,519.8,0.001
7004,86.4,184.5,519.8,0.001
7005,96.0,205.0,519.8,0.001
7006,105.6,225.5,519.8,0.001
7007,115.2,246.0,519.8,0.001
7008,124.8,266.5,519.8,0.001
7009,134.4,287.0,519.8,0.001
7010,144.0,307.5,519.8,0.001
7011,153.6,328.0,519.8,0.001
7012,163.2,348.5,519.8,0.001
7013,172.8,369.0,519.8,0.001
7014,182.4,389.5,519.8,0.001
7015,192.0,410.0,519.8,0.001
7016,201.6,430.5,519.8,0.001
7017,211.2,451.0,519.8,0.001
7018,220.8,471.5,519.8,0.001
7019,230.4,492.0,519.8,1e-24
7020,240.0,512.5,519.8,0.001
7021,249.6,533.0,519.8,0.001
7022,259.2,553.5,519.8,0.001
7023,268.8,574.0,519.8,1e-24
7024,278.4,594.5,519.8,0.001
7025,288.0,615.0,519.8,0.001
7026,297.6,635.5,519.8,0.001
7027,307.2,656.0,519.8,0.001
7028,316.8,676.5,519.8,0.001
7029,326.4,697.0,519.8,0.001
7030,336.0,717.5,519.8,0.001
7031,345.6,738.0,519.8,0.001
7032,355.2,758.5,519.8,0.001
7033,364.8,779.0,519.8,0.001
7034,374.4,799.5,519.8,0.001
7035,384.0,820.0,519.8,0.001
7036,393.6,840.5,519.8,0.001
7037,403.2,861.0,519.8,0.001
7038,412.8,881.5,519.8,0.001
7039,422.4,902.0,519.8,1e-05
7040,432.0,922.5,519.8,1e-05
7041,441.6,943.0,519.8,1e-05
7042,451.2,963.5,519.8,1e-05
7043,460.8,984.0,519.8,1e-05
7044,470.4,1004.5,519.8,1e-05
7045,480.0,1025.0,519.8,1e-05
7046,489.6,1045.5,519.8,1e-05
7047,499.2,1066.0,519.8,1e-05
7048,508.8,1086.5,519.8,1e-05
7049,518.4,1107.0,519.8,0.001
7050,528.0,1127.5,519.8,0.001
7051,537.6,1148.0,519.8,0.001
7052,547.2,1168.5,519.8,0.001
7053,556.8,1189.0,519.8,0.001
7054,566.4,1209.5,519.8,0.001
7055,576.0,1230.0,519.8,0.001
7056,585.6,1250.5,519.8,0.001
7057,595.2,1271.0,519.8,0.001
7058,604.8,1291.5,519.8,0.001
7059,614.4,1312.0,519.8,0.001
7060,624.0,1332.5,519.8,1e-05
7061,633.6,1353.0,519.8,1e-05
7062,643.2,1373.5,519.8,1e-05
7063,652.8,1394.0,519.8,1e-05
7064,662.4,1414.5,519.8,1e-05
7065,672.0,1435.0,519.8,0.0025
7066,681.6,1455.5,519.8,0.0025
7067,691.2,1476.0,519.8,0.0025
7068,700.8,1496.5,519.8,0.0025
7069,710.4,1517.0,519.8,0.0025
7070,720.0,1537.5,519.8,0.0025
7071,729.6,1558.0,519.8,0.0025
7072,739.2,1578.5,519.8,0.0025
7073,748.8,1599.0,519.8,0.0025
7074,758.4,1619.5,519.8,0.0025
7075,768.0,1640.0,519.8,0.0025
7076,777.6,1660.5,519.8,1e-05
7077,787.2,1681.0,519.8,1e-05
7078,796.8,1701.5,519.8,1e-05
7079,806.4,1722.0,519.8,1e-05
7080,816.0,1742.5,519.8,0.0025
7081,825.6,1763.0,519.8,0.0025
7082,835.2,1783.5,519.8,0.0025
7083,844.8,1804.0,519.8,0.0025
7084,854.4,1824.5,519.8,0.0025
7085,864.0,1845.0,519.8,0.0025
7086,873.6,1865.5,519.8,0.0025
7087,883.2,1886.0,519.8,0.0025
7088,892.8,1906.5,519.8,0.0025
7089,902.4,1927.0,519.8,0.0025
7090,912.0,1947.5,519.8,0.0025
7091,921.6,1968.0,519.8,0.0025
7092,931.2,1988.5,519.8,0.0025
7093,940.8,2009.0,519.8,0.0025
7094,950.4,2029.5,519.8,0.0025
7095,960.0,2050.0,519.8,0.0025
7096,969.6,2070.5,519.8,0.0025
7097,979.2,2091.0,519.8,0.0025
7098,988.8,2111.5,519.8,0.0025
7099,998.4,2132.0,519.8,1e-24
7100,1008.0,2152.5,519.8,1e-05
7101,1017.6,2173.0,519.8,1e-05
7102,1027.2,2193.5,519.8,1e-05
7103,1036.8,2214.0,519.8,1e-05
7104,1046.4,2234.5,519.8,1e-05
7105,1056.0,2255.0,519.8,5e-05
7106,1065.6,2275.5,519.8,5e-05
7107,1075.2,2296.0,519.8,5e-05
7108,1084.8,2316.5,519.8,5e-05
7109,1094.4,2337.0,519.8,5e-05
7110,1104.0,2357.5,519.8,5e-05
7111,1113.6,2378.0,519.8,5e-05
7112,1123.2,2398.5,519.8,5e-05
7113,1132.8,2419.0,519.8,5e-05
7114,1142.4,2439.5,519.8,1e-05
7115,1152.0,2460.0,519.8,1e-05
7116,1161.6,2480.5,519.8,1e-05
7117,1171.2,2501.0,519.8,1e-05
7118,1180.8,2521.5,519.8,1e-05
7119,1190.4,2542.0,519.8,1e-05
7120,1200.0,2562.5,519.8,0.0025
7121,1209.6,2583.0,519.8,0.0025
7122,1219.2,2603.5,519.8,0.0025
7123,1228.8,2624.0,519.8,0.0025
7124,1238.4,2644.5,519.8,0.0025
7125,1248.0,2665.0,519.8,0.0025
7126,1257.6,2685.5,519.8,0.0025
7127,1267.2,2706.0,519.8,0.0025
7128,1276.8,2726.5,519.8,5e-06
7129,1286.4,2747.0,519.8,5e-06
7130,1296.0,2767.5,519.8,5e-06
7131,1305.6,2788.0,519.8,5e-06
7132,1315.2,2808.5,519.8,5e-05
7133,1324.8,2829.0,519.8,5e-05
7134,1334.4,2849.5,519.8,5e-05
7135,1344.0,2870.0,519.8,5e-05
7136,1353.6,2890.5,519.8,5e-05
7137,1363.2,2911.0,519.8,5e-05
7138,1372.8,2931.5,519.8,5e-05
7139,1382.4,2952.0,519.8,5e-05
7140,1392.0,2972.5,519.8,5e-05
7141,1401.6,2993.0,519.8,5e-05
7142,1411.2,3013.5,519.8,5e-05
7143,1420.8,3034.0,519.8,5e-05
7144,1430.4,3054.5,519.8,5e-05
7145,1440.0,3075.0,519.8,5e-05
7146,1449.6,3095.5,519.8,5e-05
7147,1459.2,3116.0,519.8,5e-05
7148,1468.8,3136.5,519.8,5e-05
7149,1478.4,3157.0,519.8,5e-05
7150,1488.0,3177.5,519.8,5e-05
7151,1497.6,3198.0,519.8,5e-05
7152,1507.2,3218.5,519.8,5e-05
7153,1516.8,3239.0,519.8,5e-05
7154,1526.4,3259.5,519.8,5e-05
7155,1536.0,3280.0,519.8,5e-05
7156,1545.6,3300.5,519.8,5e-05
7157,1555.2,3321.0,519.8,5e-05
7158,1564.8,3341.5,519.8,1e-05
7159,1574.4,3362.0,519.8,1e-05
7160,1584.0,3382.5,519.8,1e-05
7161,1593.6,3403.0,519.8,1e-05
7162,1603.2,3423.5,519.8,1e-05
7163,1612.8,3444.0,519.8,1e-05
7164,1622.4,3464.5,519.8,1e-05
7165,1632.0,3485.0,519.8,1e-05
7166,1641.6,3505.5,519.8,1e-05
7167,1651.2,3526.0,519.8,1e-05
7168,1660.8,3546.5,519.8,1e-05
7169,1670.4,3567.0,519.8,1e-05
7170,1680.0,3587.5,519.8,1e-05
7171,1689.6,3608.0,519.8,1e-05
7172,1699.2,3628.5,519.8,1e-24
7173,1708.8,3649.0,519.8,1e-05
7174,1718.4,3669.5,519.8,1e-05
7175,1728.0,3690.0,519.8,1e-05
7176,1737.6,3710.5,519.8,1e-05
7177,1747.2,3731.0,519.8,5e-05
7178,1756.8,3751.5,519.8,5e-05
7179,1766.4,3772.0,519.8,5e-05
7180,1776.0,3792.5,519.8,5e-05
7181,1785.6,3813.0,519.8,5e-05
7182,1795.2,3833.5,519.8,5e-05
7183,1804.8,3854.0,519.8,5e-05
7184,1814.4,3874.5,519.8,5e-05
7185,1824.0,3895.0,519.8,5e-05
7186,1833.6,3915.5,519.8,5e-05
7187,1843.2,3936.0,519.8,5e-05
7188,1852.8,3956.5,519.8,5e-05
7189,1862.4,3977.0,519.8,5e-05
7190,1872.0,3997.5,519.8,5e-05
7191,1881.6,4018.0,519.8,5e-05
7192,1891.2,4038.5,519.8,5e-05
7193,1900.8,4059.0,519.8,5e-05
7194,1910.4,4079.5,519.8,5e-05
7195,1920.0,4100.0,519.8,5e-05
7196,1929.6,4120.5,519.8,5e-05
7197,1939.2,4141.0,519.8,5e-05
7198,1948.8,4161.5,519.8,5e-05
7199,1958.4,4182.0,519.8,5e-05
7200,1968.0,4202.5,519.8,1e-05
7201,1977.6,4223.0,519.8,1e-05
7202,1987.2,4243.5,519.8,1e-05
7203,1996.8,4264.0,519.8,5e-05
