"x" "y" "z" "Facies"
345.6 738 90.4 2
355.2 758.5 90.4 2
364.8 779 90.4 2
374.4 799.5 90.4 2
384 820 90.4 2
393.6 840.5 90.4 2
403.2 861 90.4 8
412.8 881.5 90.4 2
422.4 902 90.4 2
432 922.5 90.4 2
441.6 943 90.4 2
451.2 963.5 90.4 2
460.8 984 90.4 2
470.4 1004.5 90.4 2
480 1025 90.4 2
489.6 1045.5 90.4 2
499.2 1066 90.4 2
508.8 1086.5 90.4 2
518.4 1107 90.4 2
528 1127.5 90.4 2
537.6 1148 90.4 2
547.2 1168.5 90.4 2
556.8 1189 90.4 7
566.4 1209.5 90.4 7
576 1230 90.4 5
585.6 1250.5 90.4 5
595.2 1271 90.4 5
604.8 1291.5 90.4 5
614.4 1312 90.4 2
624 1332.5 90.4 2
633.6 1353 90.4 8
643.2 1373.5 90.4 2
652.8 1394 90.4 2
662.4 1414.5 90.4 2
672 1435 90.4 2
681.6 1455.5 90.4 7
691.2 1476 90.4 7
700.8 1496.5 90.4 7
710.4 1517 90.4 7
720 1537.5 90.4 7
729.6 1558 90.4 7
739.2 1578.5 90.4 7
748.8 1599 90.4 7
758.4 1619.5 90.4 7
768 1640 90.4 2
777.6 1660.5 90.4 2
787.2 1681 90.4 2
796.8 1701.5 90.4 2
806.4 1722 90.4 2
816 1742.5 90.4 7
825.6 1763 90.4 7
835.2 1783.5 90.4 7
844.8 1804 90.4 2
854.4 1824.5 90.4 2
864 1845 90.4 2
873.6 1865.5 90.4 2
883.2 1886 90.4 2
892.8 1906.5 90.4 2
902.4 1927 90.4 5
912 1947.5 90.4 5
921.6 1968 90.4 5
931.2 1988.5 90.4 5
940.8 2009 90.4 5
950.4 2029.5 90.4 5
960 2050 90.4 5
969.6 2070.5 90.4 2
979.2 2091 90.4 2
988.8 2111.5 90.4 2
998.4 2132 90.4 6
1008 2152.5 90.4 6
1017.6 2173 90.4 6
1027.2 2193.5 90.4 6
1036.8 2214 90.4 6
1046.4 2234.5 90.4 6
1056 2255 90.4 2
1065.6 2275.5 90.4 2
1075.2 2296 90.4 2
1084.8 2316.5 90.4 2
1094.4 2337 90.4 2
1104 2357.5 90.4 2
1113.6 2378 90.4 2
1123.2 2398.5 90.4 2
1132.8 2419 90.4 2
1142.4 2439.5 90.4 2
1152 2460 90.4 5
1161.6 2480.5 90.4 5
1171.2 2501 90.4 5
1180.8 2521.5 90.4 5
1190.4 2542 90.4 3
1200 2562.5 90.4 3
1209.6 2583 90.4 3
1219.2 2603.5 90.4 3
1228.8 2624 90.4 3
1238.4 2644.5 90.4 3
1248 2665 90.4 3
1257.6 2685.5 90.4 3
1267.2 2706 90.4 3
1276.8 2726.5 90.4 3
1286.4 2747 90.4 3
1296 2767.5 90.4 3
1305.6 2788 90.4 3
1315.2 2808.5 90.4 3
1324.8 2829 90.4 3
1334.4 2849.5 90.4 3
1344 2870 90.4 3
1353.6 2890.5 90.4 3
1363.2 2911 90.4 3
1372.8 2931.5 90.4 3
1382.4 2952 90.4 3
1392 2972.5 90.4 3
1401.6 2993 90.4 6
1411.2 3013.5 90.4 6
1420.8 3034 90.4 3
1430.4 3054.5 90.4 3
1440 3075 90.4 3
1449.6 3095.5 90.4 3
1459.2 3116 90.4 5
1468.8 3136.5 90.4 5
1478.4 3157 90.4 5
1488 3177.5 90.4 5
1497.6 3198 90.4 5
1507.2 3218.5 90.4 5
1516.8 3239 90.4 5
1526.4 3259.5 90.4 5
1536 3280 90.4 5
1545.6 3300.5 90.4 5
1555.2 3321 90.4 5
1564.8 3341.5 90.4 5
1574.4 3362 90.4 5
1584 3382.5 90.4 5
1593.6 3403 90.4 5
1603.2 3423.5 90.4 5
1612.8 3444 90.4 6
1622.4 3464.5 90.4 6
1632 3485 90.4 3
1641.6 3505.5 90.4 3
1651.2 3526 90.4 3
1660.8 3546.5 90.4 3
1670.4 3567 90.4 3
1680 3587.5 90.4 3
1689.6 3608 90.4 3
1699.2 3628.5 90.4 3
1708.8 3649 90.4 8
1718.4 3669.5 90.4 3
1728 3690 90.4 3
1737.6 3710.5 90.4 3
1747.2 3731 90.4 3
1756.8 3751.5 90.4 3
1766.4 3772 90.4 3
1776 3792.5 90.4 3
1785.6 3813 90.4 3
1795.2 3833.5 90.4 3
1804.8 3854 90.4 3
1814.4 3874.5 90.4 3
1824 3895 90.4 3
1833.6 3915.5 90.4 3
1843.2 3936 90.4 3
1852.8 3956.5 90.4 3
1862.4 3977 90.4 3
1872 3997.5 90.4 3
1881.6 4018 90.4 3
1891.2 4038.5 90.4 3
1900.8 4059 90.4 3
1910.4 4079.5 90.4 3
1920 4100 90.4 3
1929.6 4120.5 90.4 3
1939.2 4141 90.4 3
1948.8 4161.5 90.4 3
1958.4 4182 90.4 3
1968 4202.5 90.4 3
1977.6 4223 90.4 3
1987.2 4243.5 90.4 3
1996.8 4264 90.4 3
2006.4 4284.5 90.4 3
2016 4305 90.4 3
2025.6 4325.5 90.4 3
2035.2 4346 90.4 3
2044.8 4366.5 90.4 3
2054.4 4387 90.4 3
2064 4407.5 90.4 3
2073.6 4428 90.4 3
2083.2 4448.5 90.4 3
2092.8 4469 90.4 3
2102.4 4489.5 90.4 3
2112 4510 90.4 3
2121.6 4530.5 90.4 3
2131.2 4551 90.4 3
2140.8 4571.5 90.4 3
2150.4 4592 90.4 3
2160 4612.5 90.4 3
2169.6 4633 90.4 3
2179.2 4653.5 90.4 3
2188.8 4674 90.4 3
2198.4 4694.5 90.4 3
2208 4715 90.4 6
2217.6 4735.5 90.4 6
2227.2 4756 90.4 6
2236.8 4776.5 90.4 6
2246.4 4797 90.4 6
2256 4817.5 90.4 6
2265.6 4838 90.4 6
2275.2 4858.5 90.4 6
2284.8 4879 90.4 6
2294.4 4899.5 90.4 6
2304 4920 90.4 6
2313.6 4940.5 90.4 6
2323.2 4961 90.4 6
2332.8 4981.5 90.4 6
2342.4 5002 90.4 6
2352 5022.5 90.4 6
2361.6 5043 90.4 6
2371.2 5063.5 90.4 6
2380.8 5084 90.4 6
2390.4 5104.5 90.4 6
2400 5125 90.4 6
2409.6 5145.5 90.4 6
2419.2 5166 90.4 6
2428.8 5186.5 90.4 6
2438.4 5207 90.4 6
2448 5227.5 90.4 6
2457.6 5248 90.4 6
2467.2 5268.5 90.4 6
2476.8 5289 90.4 6
2486.4 5309.5 90.4 6
2496 5330 90.4 6
2505.6 5350.5 90.4 6
2515.2 5371 90.4 6
2524.8 5391.5 90.4 6
2534.4 5412 90.4 6
2544 5432.5 90.4 6
2553.6 5453 90.4 6
2563.2 5473.5 90.4 6
2572.8 5494 90.4 6
2582.4 5514.5 90.4 6
2592 5535 90.4 6
2601.6 5555.5 90.4 6
2611.2 5576 90.4 6
2620.8 5596.5 90.4 6
2630.4 5617 90.4 6
2640 5637.5 90.4 6
2649.6 5658 90.4 6
2659.2 5678.5 90.4 6
2668.8 5699 90.4 6
2678.4 5719.5 90.4 6
2688 5740 90.4 6
2697.6 5760.5 90.4 6
2707.2 5781 90.4 6
2716.8 5801.5 90.4 6
2726.4 5822 90.4 6
2736 5842.5 90.4 6
2745.6 5863 90.4 6
2755.2 5883.5 90.4 6
2764.8 5904 90.4 6
2774.4 5924.5 90.4 6
2784 5945 90.4 6
2793.6 5965.5 90.4 6
2803.2 5986 90.4 6
2812.8 6006.5 90.4 6
2822.4 6027 90.4 6
2832 6047.5 90.4 6
2841.6 6068 90.4 6
2851.2 6088.5 90.4 6
2860.8 6109 90.4 6
2870.4 6129.5 90.4 6
2880 6150 90.4 6
2889.6 6170.5 90.4 6
2899.2 6191 90.4 6
2908.8 6211.5 90.4 6
2918.4 6232 90.4 6
2928 6252.5 90.4 6
2937.6 6273 90.4 6
2947.2 6293.5 90.4 6
2956.8 6314 90.4 6
2966.4 6334.5 90.4 6
2976 6355 90.4 6
2985.6 6375.5 90.4 6
2995.2 6396 90.4 6
3004.8 6416.5 90.4 6
3014.4 6437 90.4 6
3024 6457.5 90.4 6
3033.6 6478 90.4 6
3043.2 6498.5 90.4 6
3052.8 6519 90.4 6
9.6 20.5 113 2
19.2 41 113 2
28.8 61.5 113 2
38.4 82 113 2
48 102.5 113 2
57.6 123 113 2
67.2 143.5 113 2
76.8 164 113 2
86.4 184.5 113 2
96 205 113 2
105.6 225.5 113 2
115.2 246 113 2
124.8 266.5 113 2
134.4 287 113 2
144 307.5 113 2
153.6 328 113 2
163.2 348.5 113 2
172.8 369 113 2
182.4 389.5 113 2
192 410 113 2
201.6 430.5 113 2
211.2 451 113 2
220.8 471.5 113 2
230.4 492 113 2
240 512.5 113 2
249.6 533 113 2
259.2 553.5 113 2
268.8 574 113 2
278.4 594.5 113 2
288 615 113 2
297.6 635.5 113 2
307.2 656 113 2
316.8 676.5 113 2
326.4 697 113 2
336 717.5 113 2
345.6 738 113 2
355.2 758.5 113 2
364.8 779 113 2
374.4 799.5 113 2
384 820 113 2
393.6 840.5 113 2
403.2 861 113 2
412.8 881.5 113 2
422.4 902 113 2
432 922.5 113 2
441.6 943 113 2
451.2 963.5 113 2
460.8 984 113 2
470.4 1004.5 113 2
480 1025 113 2
489.6 1045.5 113 2
499.2 1066 113 2
508.8 1086.5 113 2
518.4 1107 113 7
528 1127.5 113 7
537.6 1148 113 7
547.2 1168.5 113 7
556.8 1189 113 2
566.4 1209.5 113 2
576 1230 113 7
585.6 1250.5 113 7
595.2 1271 113 5
604.8 1291.5 113 8
614.4 1312 113 5
624 1332.5 113 5
633.6 1353 113 7
643.2 1373.5 113 7
652.8 1394 113 7
662.4 1414.5 113 7
672 1435 113 2
681.6 1455.5 113 2
691.2 1476 113 2
700.8 1496.5 113 2
710.4 1517 113 2
720 1537.5 113 2
729.6 1558 113 2
739.2 1578.5 113 2
748.8 1599 113 2
758.4 1619.5 113 2
768 1640 113 7
777.6 1660.5 113 7
787.2 1681 113 7
796.8 1701.5 113 7
806.4 1722 113 7
816 1742.5 113 7
825.6 1763 113 7
835.2 1783.5 113 7
844.8 1804 113 7
854.4 1824.5 113 7
864 1845 113 7
873.6 1865.5 113 5
883.2 1886 113 5
892.8 1906.5 113 5
902.4 1927 113 5
912 1947.5 113 6
921.6 1968 113 6
931.2 1988.5 113 6
940.8 2009 113 6
950.4 2029.5 113 8
960 2050 113 2
969.6 2070.5 113 2
979.2 2091 113 2
988.8 2111.5 113 2
998.4 2132 113 2
1008 2152.5 113 2
1017.6 2173 113 2
1027.2 2193.5 113 2
1036.8 2214 113 2
1046.4 2234.5 113 2
1056 2255 113 2
1065.6 2275.5 113 2
1075.2 2296 113 2
1084.8 2316.5 113 2
1094.4 2337 113 8
1104 2357.5 113 8
1113.6 2378 113 8
1123.2 2398.5 113 2
1132.8 2419 113 5
1142.4 2439.5 113 5
1152 2460 113 5
1161.6 2480.5 113 5
1171.2 2501 113 5
1180.8 2521.5 113 5
1190.4 2542 113 5
1200 2562.5 113 5
1209.6 2583 113 5
1219.2 2603.5 113 5
1228.8 2624 113 5
1238.4 2644.5 113 5
1248 2665 113 5
1257.6 2685.5 113 5
1267.2 2706 113 7
1276.8 2726.5 113 7
1286.4 2747 113 7
1296 2767.5 113 7
1305.6 2788 113 3
1315.2 2808.5 113 3
1324.8 2829 113 3
1334.4 2849.5 113 3
1344 2870 113 3
1353.6 2890.5 113 3
1363.2 2911 113 3
1372.8 2931.5 113 6
1382.4 2952 113 6
1392 2972.5 113 6
1401.6 2993 113 3
1411.2 3013.5 113 3
1420.8 3034 113 3
1430.4 3054.5 113 3
1440 3075 113 5
1449.6 3095.5 113 5
1459.2 3116 113 5
1468.8 3136.5 113 5
1478.4 3157 113 5
1488 3177.5 113 5
1497.6 3198 113 5
1507.2 3218.5 113 5
1516.8 3239 113 5
1526.4 3259.5 113 7
1536 3280 113 5
1545.6 3300.5 113 5
1555.2 3321 113 5
1564.8 3341.5 113 5
1574.4 3362 113 5
1584 3382.5 113 5
1593.6 3403 113 5
1603.2 3423.5 113 5
1612.8 3444 113 6
1622.4 3464.5 113 3
1632 3485 113 3
1641.6 3505.5 113 3
1651.2 3526 113 3
1660.8 3546.5 113 3
1670.4 3567 113 3
1680 3587.5 113 3
1689.6 3608 113 3
1699.2 3628.5 113 3
1708.8 3649 113 3
1718.4 3669.5 113 3
1728 3690 113 3
1737.6 3710.5 113 3
1747.2 3731 113 3
1756.8 3751.5 113 3
1766.4 3772 113 3
1776 3792.5 113 3
1785.6 3813 113 3
1795.2 3833.5 113 3
1804.8 3854 113 3
1814.4 3874.5 113 3
1824 3895 113 3
1833.6 3915.5 113 3
1843.2 3936 113 3
1852.8 3956.5 113 3
1862.4 3977 113 3
1872 3997.5 113 3
1881.6 4018 113 3
1891.2 4038.5 113 3
1900.8 4059 113 3
1910.4 4079.5 113 3
1920 4100 113 3
1929.6 4120.5 113 3
1939.2 4141 113 3
1948.8 4161.5 113 3
1958.4 4182 113 3
1968 4202.5 113 3
1977.6 4223 113 3
1987.2 4243.5 113 3
1996.8 4264 113 3
2006.4 4284.5 113 3
2016 4305 113 3
2025.6 4325.5 113 3
2035.2 4346 113 3
2044.8 4366.5 113 3
2054.4 4387 113 3
2064 4407.5 113 3
2073.6 4428 113 3
2083.2 4448.5 113 3
2092.8 4469 113 3
2102.4 4489.5 113 3
2112 4510 113 3
2121.6 4530.5 113 3
2131.2 4551 113 3
2140.8 4571.5 113 3
2150.4 4592 113 3
2160 4612.5 113 3
2169.6 4633 113 3
2179.2 4653.5 113 3
2188.8 4674 113 3
2198.4 4694.5 113 3
2208 4715 113 3
2217.6 4735.5 113 3
2227.2 4756 113 3
2236.8 4776.5 113 3
2246.4 4797 113 3
2256 4817.5 113 8
2265.6 4838 113 8
2275.2 4858.5 113 3
2284.8 4879 113 3
2294.4 4899.5 113 3
2304 4920 113 3
2313.6 4940.5 113 3
2323.2 4961 113 3
2332.8 4981.5 113 3
2342.4 5002 113 6
2352 5022.5 113 6
2361.6 5043 113 6
2371.2 5063.5 113 6
2380.8 5084 113 6
2390.4 5104.5 113 6
2400 5125 113 6
2409.6 5145.5 113 6
2419.2 5166 113 6
2428.8 5186.5 113 6
2438.4 5207 113 6
2448 5227.5 113 6
2457.6 5248 113 6
2467.2 5268.5 113 6
2476.8 5289 113 6
2486.4 5309.5 113 6
2496 5330 113 6
2505.6 5350.5 113 6
2515.2 5371 113 6
2524.8 5391.5 113 6
2534.4 5412 113 6
2544 5432.5 113 6
2553.6 5453 113 6
2563.2 5473.5 113 6
2572.8 5494 113 6
2582.4 5514.5 113 6
2592 5535 113 6
2601.6 5555.5 113 6
2611.2 5576 113 6
2620.8 5596.5 113 6
2630.4 5617 113 6
2640 5637.5 113 6
2649.6 5658 113 6
2659.2 5678.5 113 6
2668.8 5699 113 6
2678.4 5719.5 113 6
2688 5740 113 6
2697.6 5760.5 113 6
2707.2 5781 113 6
2716.8 5801.5 113 6
2726.4 5822 113 6
2736 5842.5 113 6
2745.6 5863 113 6
2755.2 5883.5 113 6
2764.8 5904 113 6
2774.4 5924.5 113 6
2784 5945 113 6
2793.6 5965.5 113 6
2803.2 5986 113 6
2812.8 6006.5 113 6
2822.4 6027 113 6
2832 6047.5 113 6
2841.6 6068 113 6
2851.2 6088.5 113 6
2860.8 6109 113 6
2870.4 6129.5 113 6
2880 6150 113 6
2889.6 6170.5 113 6
2899.2 6191 113 6
2908.8 6211.5 113 6
2918.4 6232 113 6
2928 6252.5 113 6
2937.6 6273 113 6
2947.2 6293.5 113 6
2956.8 6314 113 6
2966.4 6334.5 113 6
2976 6355 113 6
2985.6 6375.5 113 6
2995.2 6396 113 6
3004.8 6416.5 113 6
3014.4 6437 113 6
3024 6457.5 113 6
3033.6 6478 113 6
3043.2 6498.5 113 6
3052.8 6519 113 6
9.6 20.5 135.6 2
19.2 41 135.6 2
28.8 61.5 135.6 2
38.4 82 135.6 2
48 102.5 135.6 2
57.6 123 135.6 2
67.2 143.5 135.6 2
76.8 164 135.6 2
86.4 184.5 135.6 2
96 205 135.6 2
105.6 225.5 135.6 2
115.2 246 135.6 2
124.8 266.5 135.6 2
134.4 287 135.6 2
144 307.5 135.6 2
153.6 328 135.6 8
163.2 348.5 135.6 2
172.8 369 135.6 2
182.4 389.5 135.6 2
192 410 135.6 2
201.6 430.5 135.6 2
211.2 451 135.6 2
220.8 471.5 135.6 2
230.4 492 135.6 2
240 512.5 135.6 2
249.6 533 135.6 2
259.2 553.5 135.6 2
268.8 574 135.6 2
278.4 594.5 135.6 2
288 615 135.6 2
297.6 635.5 135.6 2
307.2 656 135.6 6
316.8 676.5 135.6 6
326.4 697 135.6 6
336 717.5 135.6 6
345.6 738 135.6 6
355.2 758.5 135.6 6
364.8 779 135.6 6
374.4 799.5 135.6 6
384 820 135.6 6
393.6 840.5 135.6 6
403.2 861 135.6 2
412.8 881.5 135.6 2
422.4 902 135.6 2
432 922.5 135.6 2
441.6 943 135.6 2
451.2 963.5 135.6 2
460.8 984 135.6 2
470.4 1004.5 135.6 2
480 1025 135.6 2
489.6 1045.5 135.6 2
499.2 1066 135.6 6
508.8 1086.5 135.6 6
518.4 1107 135.6 6
528 1127.5 135.6 2
537.6 1148 135.6 2
547.2 1168.5 135.6 2
556.8 1189 135.6 7
566.4 1209.5 135.6 7
576 1230 135.6 2
585.6 1250.5 135.6 2
595.2 1271 135.6 7
604.8 1291.5 135.6 7
614.4 1312 135.6 5
624 1332.5 135.6 5
633.6 1353 135.6 5
643.2 1373.5 135.6 5
652.8 1394 135.6 5
662.4 1414.5 135.6 7
672 1435 135.6 7
681.6 1455.5 135.6 7
691.2 1476 135.6 7
700.8 1496.5 135.6 7
710.4 1517 135.6 7
720 1537.5 135.6 7
729.6 1558 135.6 7
739.2 1578.5 135.6 7
748.8 1599 135.6 7
758.4 1619.5 135.6 7
768 1640 135.6 7
777.6 1660.5 135.6 7
787.2 1681 135.6 7
796.8 1701.5 135.6 7
806.4 1722 135.6 7
816 1742.5 135.6 5
825.6 1763 135.6 5
835.2 1783.5 135.6 5
844.8 1804 135.6 5
854.4 1824.5 135.6 5
864 1845 135.6 5
873.6 1865.5 135.6 5
883.2 1886 135.6 5
892.8 1906.5 135.6 6
902.4 1927 135.6 6
912 1947.5 135.6 6
921.6 1968 135.6 6
931.2 1988.5 135.6 6
940.8 2009 135.6 6
950.4 2029.5 135.6 6
960 2050 135.6 6
969.6 2070.5 135.6 2
979.2 2091 135.6 2
988.8 2111.5 135.6 2
998.4 2132 135.6 2
1008 2152.5 135.6 2
1017.6 2173 135.6 2
1027.2 2193.5 135.6 2
1036.8 2214 135.6 2
1046.4 2234.5 135.6 2
1056 2255 135.6 2
1065.6 2275.5 135.6 2
1075.2 2296 135.6 2
1084.8 2316.5 135.6 2
1094.4 2337 135.6 5
1104 2357.5 135.6 5
1113.6 2378 135.6 5
1123.2 2398.5 135.6 5
1132.8 2419 135.6 5
1142.4 2439.5 135.6 5
1152 2460 135.6 5
1161.6 2480.5 135.6 5
1171.2 2501 135.6 5
1180.8 2521.5 135.6 6
1190.4 2542 135.6 6
1200 2562.5 135.6 6
1209.6 2583 135.6 6
1219.2 2603.5 135.6 6
1228.8 2624 135.6 6
1238.4 2644.5 135.6 6
1248 2665 135.6 6
1257.6 2685.5 135.6 6
1267.2 2706 135.6 5
1276.8 2726.5 135.6 5
1286.4 2747 135.6 5
1296 2767.5 135.6 5
1305.6 2788 135.6 5
1315.2 2808.5 135.6 5
1324.8 2829 135.6 6
1334.4 2849.5 135.6 6
1344 2870 135.6 6
1353.6 2890.5 135.6 6
1363.2 2911 135.6 6
1372.8 2931.5 135.6 3
1382.4 2952 135.6 3
1392 2972.5 135.6 3
1401.6 2993 135.6 3
1411.2 3013.5 135.6 3
1420.8 3034 135.6 3
1430.4 3054.5 135.6 5
1440 3075 135.6 5
1449.6 3095.5 135.6 5
1459.2 3116 135.6 5
1468.8 3136.5 135.6 5
1478.4 3157 135.6 5
1488 3177.5 135.6 5
1497.6 3198 135.6 5
1507.2 3218.5 135.6 5
1516.8 3239 135.6 5
1526.4 3259.5 135.6 5
1536 3280 135.6 5
1545.6 3300.5 135.6 5
1555.2 3321 135.6 5
1564.8 3341.5 135.6 5
1574.4 3362 135.6 5
1584 3382.5 135.6 5
1593.6 3403 135.6 6
1603.2 3423.5 135.6 6
1612.8 3444 135.6 3
1622.4 3464.5 135.6 3
1632 3485 135.6 3
1641.6 3505.5 135.6 3
1651.2 3526 135.6 3
1660.8 3546.5 135.6 3
1670.4 3567 135.6 3
1680 3587.5 135.6 3
1689.6 3608 135.6 3
1699.2 3628.5 135.6 3
1708.8 3649 135.6 3
1718.4 3669.5 135.6 3
1728 3690 135.6 3
1737.6 3710.5 135.6 3
1747.2 3731 135.6 3
1756.8 3751.5 135.6 3
1766.4 3772 135.6 3
1776 3792.5 135.6 3
1785.6 3813 135.6 3
1795.2 3833.5 135.6 3
1804.8 3854 135.6 8
1814.4 3874.5 135.6 3
1824 3895 135.6 3
1833.6 3915.5 135.6 3
1843.2 3936 135.6 3
1852.8 3956.5 135.6 3
1862.4 3977 135.6 3
1872 3997.5 135.6 3
1881.6 4018 135.6 3
1891.2 4038.5 135.6 3
1900.8 4059 135.6 3
1910.4 4079.5 135.6 3
1920 4100 135.6 3
1929.6 4120.5 135.6 3
1939.2 4141 135.6 3
1948.8 4161.5 135.6 3
1958.4 4182 135.6 3
1968 4202.5 135.6 3
1977.6 4223 135.6 3
1987.2 4243.5 135.6 3
1996.8 4264 135.6 3
2006.4 4284.5 135.6 3
2016 4305 135.6 3
2025.6 4325.5 135.6 3
2035.2 4346 135.6 3
2044.8 4366.5 135.6 3
2054.4 4387 135.6 3
2064 4407.5 135.6 3
2073.6 4428 135.6 3
2083.2 4448.5 135.6 3
2092.8 4469 135.6 3
2102.4 4489.5 135.6 3
2112 4510 135.6 3
2121.6 4530.5 135.6 3
2131.2 4551 135.6 3
2140.8 4571.5 135.6 3
2150.4 4592 135.6 3
2160 4612.5 135.6 3
2169.6 4633 135.6 3
2179.2 4653.5 135.6 3
2188.8 4674 135.6 3
2198.4 4694.5 135.6 3
2208 4715 135.6 3
2217.6 4735.5 135.6 3
2227.2 4756 135.6 3
2236.8 4776.5 135.6 3
2246.4 4797 135.6 3
2256 4817.5 135.6 3
2265.6 4838 135.6 3
2275.2 4858.5 135.6 3
2284.8 4879 135.6 3
2294.4 4899.5 135.6 3
2304 4920 135.6 8
2313.6 4940.5 135.6 3
2323.2 4961 135.6 3
2332.8 4981.5 135.6 3
2342.4 5002 135.6 3
2352 5022.5 135.6 3
2361.6 5043 135.6 3
2371.2 5063.5 135.6 6
2380.8 5084 135.6 6
2390.4 5104.5 135.6 6
2400 5125 135.6 6
2409.6 5145.5 135.6 6
2419.2 5166 135.6 6
2428.8 5186.5 135.6 6
2438.4 5207 135.6 6
2448 5227.5 135.6 6
2457.6 5248 135.6 6
2467.2 5268.5 135.6 6
2476.8 5289 135.6 6
2486.4 5309.5 135.6 6
2496 5330 135.6 6
2505.6 5350.5 135.6 6
2515.2 5371 135.6 6
2524.8 5391.5 135.6 6
2534.4 5412 135.6 6
2544 5432.5 135.6 6
2553.6 5453 135.6 6
2563.2 5473.5 135.6 6
2572.8 5494 135.6 6
2582.4 5514.5 135.6 6
2592 5535 135.6 6
2601.6 5555.5 135.6 6
2611.2 5576 135.6 6
2620.8 5596.5 135.6 6
2630.4 5617 135.6 6
2640 5637.5 135.6 6
2649.6 5658 135.6 6
2659.2 5678.5 135.6 6
2668.8 5699 135.6 6
2678.4 5719.5 135.6 6
2688 5740 135.6 6
2697.6 5760.5 135.6 6
2707.2 5781 135.6 6
2716.8 5801.5 135.6 6
2726.4 5822 135.6 6
2736 5842.5 135.6 6
2745.6 5863 135.6 6
2755.2 5883.5 135.6 6
2764.8 5904 135.6 6
2774.4 5924.5 135.6 6
2784 5945 135.6 6
2793.6 5965.5 135.6 6
2803.2 5986 135.6 6
2812.8 6006.5 135.6 6
2822.4 6027 135.6 6
2832 6047.5 135.6 6
2841.6 6068 135.6 6
2851.2 6088.5 135.6 6
2860.8 6109 135.6 6
2870.4 6129.5 135.6 6
2880 6150 135.6 6
2889.6 6170.5 135.6 6
2899.2 6191 135.6 6
2908.8 6211.5 135.6 6
2918.4 6232 135.6 6
2928 6252.5 135.6 6
2937.6 6273 135.6 6
2947.2 6293.5 135.6 6
2956.8 6314 135.6 6
2966.4 6334.5 135.6 6
2976 6355 135.6 6
2985.6 6375.5 135.6 6
2995.2 6396 135.6 6
3004.8 6416.5 135.6 6
3014.4 6437 135.6 6
3024 6457.5 135.6 6
3033.6 6478 135.6 6
3043.2 6498.5 135.6 6
3052.8 6519 135.6 6
9.6 20.5 158.2 2
19.2 41 158.2 2
28.8 61.5 158.2 2
38.4 82 158.2 2
48 102.5 158.2 2
57.6 123 158.2 2
67.2 143.5 158.2 2
76.8 164 158.2 2
86.4 184.5 158.2 8
96 205 158.2 2
105.6 225.5 158.2 2
115.2 246 158.2 2
124.8 266.5 158.2 2
134.4 287 158.2 2
144 307.5 158.2 2
153.6 328 158.2 2
163.2 348.5 158.2 2
172.8 369 158.2 2
182.4 389.5 158.2 2
192 410 158.2 2
201.6 430.5 158.2 2
211.2 451 158.2 2
220.8 471.5 158.2 2
230.4 492 158.2 2
240 512.5 158.2 2
249.6 533 158.2 2
259.2 553.5 158.2 2
268.8 574 158.2 2
278.4 594.5 158.2 2
288 615 158.2 2
297.6 635.5 158.2 2
307.2 656 158.2 2
316.8 676.5 158.2 2
326.4 697 158.2 2
336 717.5 158.2 2
345.6 738 158.2 2
355.2 758.5 158.2 2
364.8 779 158.2 2
374.4 799.5 158.2 2
384 820 158.2 2
393.6 840.5 158.2 6
403.2 861 158.2 6
412.8 881.5 158.2 6
422.4 902 158.2 6
432 922.5 158.2 6
441.6 943 158.2 6
451.2 963.5 158.2 6
460.8 984 158.2 6
470.4 1004.5 158.2 6
480 1025 158.2 6
489.6 1045.5 158.2 6
499.2 1066 158.2 6
508.8 1086.5 158.2 6
518.4 1107 158.2 6
528 1127.5 158.2 6
537.6 1148 158.2 6
547.2 1168.5 158.2 6
556.8 1189 158.2 6
566.4 1209.5 158.2 6
576 1230 158.2 7
585.6 1250.5 158.2 7
595.2 1271 158.2 2
604.8 1291.5 158.2 7
614.4 1312 158.2 7
624 1332.5 158.2 5
633.6 1353 158.2 5
643.2 1373.5 158.2 5
652.8 1394 158.2 5
662.4 1414.5 158.2 5
672 1435 158.2 5
681.6 1455.5 158.2 5
691.2 1476 158.2 7
700.8 1496.5 158.2 7
710.4 1517 158.2 7
720 1537.5 158.2 7
729.6 1558 158.2 7
739.2 1578.5 158.2 7
748.8 1599 158.2 7
758.4 1619.5 158.2 7
768 1640 158.2 5
777.6 1660.5 158.2 5
787.2 1681 158.2 5
796.8 1701.5 158.2 5
806.4 1722 158.2 5
816 1742.5 158.2 5
825.6 1763 158.2 5
835.2 1783.5 158.2 5
844.8 1804 158.2 5
854.4 1824.5 158.2 5
864 1845 158.2 5
873.6 1865.5 158.2 5
883.2 1886 158.2 5
892.8 1906.5 158.2 5
902.4 1927 158.2 7
912 1947.5 158.2 7
921.6 1968 158.2 7
931.2 1988.5 158.2 7
940.8 2009 158.2 2
950.4 2029.5 158.2 2
960 2050 158.2 2
969.6 2070.5 158.2 2
979.2 2091 158.2 6
988.8 2111.5 158.2 6
998.4 2132 158.2 6
1008 2152.5 158.2 6
1017.6 2173 158.2 6
1027.2 2193.5 158.2 5
1036.8 2214 158.2 5
1046.4 2234.5 158.2 5
1056 2255 158.2 5
1065.6 2275.5 158.2 5
1075.2 2296 158.2 5
1084.8 2316.5 158.2 5
1094.4 2337 158.2 5
1104 2357.5 158.2 5
1113.6 2378 158.2 5
1123.2 2398.5 158.2 5
1132.8 2419 158.2 5
